date,year,month,month_name,dia,valle_bravo_mm3,valle_bravo_pct,valle_bravo_lluvia,villa_victoria_mm3,villa_victoria_pct,villa_victoria_lluvia,el_bosque_mm3,el_bosque_pct,el_bosque_lluvia,total_mm3,total_pct,source_pdf
2021-01-15,2021,1,ENERO,15,92.898,0.5,0.0,259.989,0.66,0.0,117.26,0.58,0.0,470147000,60.08,Enero_2021.pdf
2021-01-15,2021,1,ENERO,15,92.898,50.02,0.0,259.989,65.92,0.0,117.26,57.93,0.0,470147000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-16,2021,1,ENERO,16,92.898,0.5,5.5,259.244,0.66,0.0,116.402,0.58,0.0,468544000,59.88,Enero_2021.pdf
2021-01-16,2021,1,ENERO,16,92.898,50.02,0.0,259.244,65.73,0.0,116.402,57.51,0.0,468544000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-17,2021,1,ENERO,17,92.898,0.5,0.0,258.795,0.66,0.0,115.622,0.57,0.0,467315000,59.72,Enero_2021.pdf
2021-01-17,2021,1,ENERO,17,92.898,50.02,0.0,258.795,65.62,0.0,115.622,57.13,0.0,467315000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-18,2021,1,ENERO,18,92.898,0.5,0.0,258.194,0.65,0.0,114.92,0.57,0.0,466012000,59.55,Enero_2021.pdf
2021-01-18,2021,1,ENERO,18,92.898,50.02,0.0,258.194,65.47,0.0,114.92,56.78,0.0,466012000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-19,2021,1,ENERO,19,92.898,0.5,0.0,257.591,0.65,0.0,114.14,0.56,0.0,464629000,59.38,Enero_2021.pdf
2021-01-19,2021,1,ENERO,19,92.898,50.02,0.0,257.591,65.31,0.0,114.14,56.39,0.0,464629000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-20,2021,1,ENERO,20,92.898,0.5,0.0,256.985,0.65,0.0,113.516,0.56,0.0,463399000,59.22,Enero_2021.pdf
2021-01-20,2021,1,ENERO,20,92.898,50.02,0.0,256.985,65.16,0.0,113.516,56.08,0.0,463399000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-21,2021,1,ENERO,21,93.109,0.5,0.0,256.985,0.65,0.0,112.736,0.56,0.0,462830000,59.15,Enero_2021.pdf
2021-01-21,2021,1,ENERO,21,93.109,50.13,0.0,256.985,65.16,0.0,112.736,55.7,0.0,462830000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-22,2021,1,ENERO,22,93.109,0.5,0.0,256.833,0.65,0.0,112.658,0.56,0.0,462600000,59.12,Enero_2021.pdf
2021-01-22,2021,1,ENERO,22,93.109,50.13,0.0,256.833,65.12,0.0,112.658,55.66,0.0,462600000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-23,2021,1,ENERO,23,93.109,0.5,0.0,256.377,0.65,0.0,112.502,0.56,0.0,461988000,59.04,Enero_2021.pdf
2021-01-23,2021,1,ENERO,23,93.109,50.13,0.0,256.377,65.01,0.0,112.502,55.58,0.0,461988000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-24,2021,1,ENERO,24,93.109,0.5,0.0,255.919,0.65,0.0,112.424,0.56,0.0,461452000,58.97,Enero_2021.pdf
2021-01-24,2021,1,ENERO,24,93.109,50.13,0.0,255.919,64.89,0.0,112.424,55.55,0.0,461452000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-25,2021,1,ENERO,25,93.109,0.5,0.0,255.152,0.65,0.0,112.346,0.56,0.0,460607000,58.86,Enero_2021.pdf
2021-01-25,2021,1,ENERO,25,93.109,50.13,0.0,255.152,64.7,0.0,112.346,55.51,0.0,460607000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-26,2021,1,ENERO,26,93.109,0.5,0.0,254.381,0.64,0.0,112.268,0.55,0.0,459758000,58.75,Enero_2021.pdf
2021-01-26,2021,1,ENERO,26,93.109,50.13,0.0,254.381,64.5,0.0,112.268,55.47,0.0,459758000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-27,2021,1,ENERO,27,93.109,0.5,0.0,253.451,0.64,0.0,112.19,0.55,0.0,458750000,58.62,Enero_2021.pdf
2021-01-27,2021,1,ENERO,27,93.109,50.13,0.0,253.451,64.26,0.0,112.19,55.43,0.0,458750000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-28,2021,1,ENERO,28,92.898,0.5,0.0,252.825,0.64,0.0,111.856,0.55,0.0,457579000,58.47,Enero_2021.pdf
2021-01-28,2021,1,ENERO,28,92.898,50.02,0.0,252.825,64.11,0.0,111.878,55.28,0.0,457601000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-29,2021,1,ENERO,29,92.477,0.5,0.0,252.042,0.64,0.0,111.0,0.55,0.0,455519000,58.21,Enero_2021.pdf
2021-01-29,2021,1,ENERO,29,92.477,49.79,0.0,252.042,63.91,0.0,111.0,54.84,0.0,455519000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-30,2021,1,ENERO,30,92.056,0.5,0.0,251.252,0.64,0.0,110.12,0.54,0.0,453428000,57.94,Enero_2021.pdf
2021-01-30,2021,1,ENERO,30,92.056,49.56,0.0,251.252,63.71,0.0,110.12,54.41,0.0,453428000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-01-31,2021,1,ENERO,31,91.846,0.49,0.0,250.776,0.64,0.0,109.24,0.54,0.0,451862000,57.74,Enero_2021.pdf
2021-01-31,2021,1,ENERO,31,91.846,49.45,0.0,250.776,63.59,0.0,109.24,53.97,0.0,451862000,0.0,Reporte_completo_de_Agosto_2021.pdf
2021-10-01,2021,10,OCTUBRE,1,109.32,58.86,0.0,201.894,51.19,0.0,198.375,98.01,0.0,509589000,65.12,Reporte_completo_de_Octubre_2021.pdf
2021-10-02,2021,10,OCTUBRE,2,110.255,59.36,0.0,202.568,51.36,0.0,198.49,98.07,0.0,511313000,65.34,Reporte_completo_de_Octubre_2021.pdf
2021-10-03,2021,10,OCTUBRE,3,113.764,61.25,25.0,203.509,51.6,11.7,198.95,98.3,5.0,516223000,65.97,Reporte_completo_de_Octubre_2021.pdf
2021-10-04,2021,10,OCTUBRE,4,115.636,62.26,0.0,204.178,51.77,1.6,199.41,98.52,4.0,519224000,66.35,Reporte_completo_de_Octubre_2021.pdf
2021-10-06,2021,10,OCTUBRE,6,119.247,64.2,5.5,206.044,52.24,13.0,201.02,99.32,21.5,526311000,67.26,Reporte_completo_de_Octubre_2021.pdf
2021-10-07,2021,10,OCTUBRE,7,120.265,64.75,0.0,207.105,52.51,8.3,201.825,99.72,8.0,529195000,67.63,Reporte_completo_de_Octubre_2021.pdf
2021-10-08,2021,10,OCTUBRE,8,123.063,66.26,0.0,207.898,52.71,0.0,202.055,99.83,0.0,533016000,68.12,Reporte_completo_de_Octubre_2021.pdf
2021-10-09,2021,10,OCTUBRE,9,124.335,66.94,5.0,208.425,52.85,0.0,202.285,99.94,0.0,535045000,68.37,Reporte_completo_de_Octubre_2021.pdf
2021-10-10,2021,10,OCTUBRE,10,125.353,67.49,0.0,208.952,52.98,0.0,202.4,100.0,2.0,536705000,68.59,Reporte_completo_de_Octubre_2021.pdf
2021-10-11,2021,10,OCTUBRE,11,126.116,67.9,0.0,209.478,53.11,12.0,202.4,100.0,0.0,537994000,68.75,Reporte_completo_de_Octubre_2021.pdf
2021-10-12,2021,10,OCTUBRE,12,126.37,68.04,0.0,210.003,53.25,0.0,202.285,99.94,0.0,538658000,68.84,Reporte_completo_de_Octubre_2021.pdf
2021-10-13,2021,10,OCTUBRE,13,127.133,68.45,0.0,210.527,53.38,0.0,202.055,99.83,0.0,539715000,68.97,Reporte_completo_de_Octubre_2021.pdf
2021-10-14,2021,10,OCTUBRE,14,127.642,68.72,1.0,211.05,53.51,0.0,201.825,99.72,0.0,540517000,69.07,Reporte_completo_de_Octubre_2021.pdf
2021-10-15,2021,10,OCTUBRE,15,128.151,69.0,0.0,211.442,53.61,0.0,201.365,99.49,0.0,540958000,69.13,Reporte_completo_de_Octubre_2021.pdf
2021-10-16,2021,10,OCTUBRE,16,128.405,69.13,0.0,211.703,53.68,0.0,201.48,99.55,0.0,541588000,69.21,Reporte_completo_de_Octubre_2021.pdf
2021-10-17,2021,10,OCTUBRE,17,128.405,69.13,0.0,212.485,53.88,47.0,202.285,99.94,0.0,543175000,69.41,Reporte_completo_de_Octubre_2021.pdf
2021-10-18,2021,10,OCTUBRE,18,128.914,69.41,0.0,213.005,54.01,0.0,202.4,100.0,0.0,544319000,69.56,Reporte_completo_de_Octubre_2021.pdf
2021-10-19,2021,10,OCTUBRE,19,129.423,69.68,0.0,213.395,54.11,0.0,201.825,99.72,0.0,544643000,69.6,Reporte_completo_de_Octubre_2021.pdf
2021-10-20,2021,10,OCTUBRE,20,129.677,69.82,1.0,213.914,54.24,14.5,201.365,99.49,0.0,544956000,69.64,Reporte_completo_de_Octubre_2021.pdf
2021-10-21,2021,10,OCTUBRE,21,129.932,69.96,0.0,214.432,54.37,0.0,201.595,99.6,0.0,545959000,69.77,Reporte_completo_de_Octubre_2021.pdf
2021-10-22,2021,10,OCTUBRE,22,130.186,70.09,0.0,215.079,54.53,0.0,201.71,99.66,0.0,546975000,69.9,Reporte_completo_de_Octubre_2021.pdf
2021-10-23,2021,10,OCTUBRE,23,130.441,70.23,1.0,215.724,54.7,0.0,201.825,99.72,9.0,547990000,70.03,Reporte_completo_de_Octubre_2021.pdf
2021-10-24,2021,10,OCTUBRE,24,130.695,70.37,3.0,216.111,54.8,1.5,201.48,99.55,0.0,548286000,70.07,Reporte_completo_de_Octubre_2021.pdf
2021-10-25,2021,10,OCTUBRE,25,130.949,70.5,4.0,216.627,54.93,0.0,201.825,99.72,9.0,549401000,70.21,Reporte_completo_de_Octubre_2021.pdf
2021-10-26,2021,10,OCTUBRE,26,131.204,70.64,0.0,217.013,55.02,0.0,202.055,99.83,0.0,550272000,70.32,Reporte_completo_de_Octubre_2021.pdf
2021-10-27,2021,10,OCTUBRE,27,131.204,70.64,0.0,217.655,55.19,0.0,201.94,99.77,0.0,550799000,70.39,Reporte_completo_de_Octubre_2021.pdf
2021-10-28,2021,10,OCTUBRE,28,131.713,70.92,17.8,218.297,55.35,6.0,201.71,99.66,0.0,551720000,70.51,Reporte_completo_de_Octubre_2021.pdf
2021-10-29,2021,10,OCTUBRE,29,132.73,71.46,5.0,218.81,55.48,7.2,201.825,99.72,12.0,553365000,70.72,Reporte_completo_de_Octubre_2021.pdf
2021-10-30,2021,10,OCTUBRE,30,132.73,71.46,0.0,219.322,55.61,5.5,201.94,99.77,6.3,553992000,70.8,Reporte_completo_de_Octubre_2021.pdf
2021-10-31,2021,10,OCTUBRE,31,132.985,71.6,2.0,219.833,55.74,4.4,201.825,99.72,0.0,554643000,70.88,Reporte_completo_de_Octubre_2021.pdf
2021-11-01,2021,11,NOVIEMBRE,1,133.239,71.74,7.0,220.344,55.87,0.0,201.595,99.6,0.0,555178000,70.95,Reporte_completo_de_noviembre_2021.pdf
2021-11-02,2021,11,NOVIEMBRE,2,133.239,71.74,0.0,220.982,56.03,0.0,201.71,99.66,0.0,555931000,71.04,Reporte_completo_de_noviembre_2021.pdf
2021-11-03,2021,11,NOVIEMBRE,3,133.239,71.74,0.0,221.364,56.13,0.0,201.71,99.66,0.0,556313000,71.09,Reporte_completo_de_noviembre_2021.pdf
2021-11-04,2021,11,NOVIEMBRE,4,133.239,71.74,0.0,221.746,56.23,0.0,201.71,99.66,0.0,556695000,71.14,Reporte_completo_de_noviembre_2021.pdf
2021-11-05,2021,11,NOVIEMBRE,5,133.239,71.74,0.0,222.127,56.32,0.0,201.71,99.66,0.0,557076000,71.19,Reporte_completo_de_noviembre_2021.pdf
2021-11-06,2021,11,NOVIEMBRE,6,133.239,71.74,0.0,222.382,56.39,0.0,201.71,99.66,0.0,557331000,71.22,Reporte_completo_de_noviembre_2021.pdf
2021-11-07,2021,11,NOVIEMBRE,7,133.239,71.74,0.0,222.636,56.45,0.0,201.595,99.6,0.0,557470000,71.24,Reporte_completo_de_noviembre_2021.pdf
2021-11-08,2021,11,NOVIEMBRE,8,133.493,71.87,0.0,222.89,56.52,0.0,201.25,99.43,0.0,557633000,71.26,Reporte_completo_de_noviembre_2021.pdf
2021-11-09,2021,11,NOVIEMBRE,9,133.493,71.87,0.0,223.772,56.74,0.0,200.79,99.2,0.0,558055000,71.32,Reporte_completo_de_noviembre_2021.pdf
2021-11-10,2021,11,NOVIEMBRE,10,133.493,71.87,0.0,224.116,56.83,0.0,200.445,99.03,0.0,558054000,71.31,Reporte_completo_de_noviembre_2021.pdf
2021-11-11,2021,11,NOVIEMBRE,11,133.493,71.87,0.0,224.437,56.91,0.0,199.87,98.75,0.0,557800000,71.28,Reporte_completo_de_noviembre_2021.pdf
2021-11-12,2021,11,NOVIEMBRE,12,133.493,71.87,0.0,225.039,57.06,0.0,199.41,98.52,0.0,557942000,71.3,Reporte_completo_de_noviembre_2021.pdf
2021-11-13,2021,11,NOVIEMBRE,13,133.493,71.87,0.0,225.039,57.06,0.0,198.835,98.24,0.0,557367000,71.23,Reporte_completo_de_noviembre_2021.pdf
2021-11-14,2021,11,NOVIEMBRE,14,133.239,71.74,0.0,225.603,57.2,0.0,198.03,97.84,0.0,556872000,71.16,Reporte_completo_de_noviembre_2021.pdf
2021-11-15,2021,11,NOVIEMBRE,15,132.985,71.6,0.0,226.141,57.34,0.0,197.204,97.43,0.0,556330000,71.09,Reporte_completo_de_noviembre_2021.pdf
2021-11-16,2021,11,NOVIEMBRE,16,132.985,71.6,0.0,226.406,57.41,0.0,196.714,97.19,0.0,556105000,71.07,Reporte_completo_de_noviembre_2021.pdf
2021-11-17,2021,11,NOVIEMBRE,17,132.985,71.6,0.0,226.658,57.47,0.0,196.224,96.95,0.0,555867000,71.04,Reporte_completo_de_noviembre_2021.pdf
2021-11-18,2021,11,NOVIEMBRE,18,132.985,71.6,0.0,226.658,57.47,0.0,195.734,96.71,0.0,555377000,70.97,Reporte_completo_de_noviembre_2021.pdf
2021-11-19,2021,11,NOVIEMBRE,19,132.985,71.6,0.0,226.91,57.53,0.0,195.048,96.37,0.0,554943000,70.92,Reporte_completo_de_noviembre_2021.pdf
2021-11-20,2021,11,NOVIEMBRE,20,132.985,71.6,0.0,227.405,57.66,0.0,194.558,96.13,0.0,554948000,70.92,Reporte_completo_de_noviembre_2021.pdf
2021-11-21,2021,11,NOVIEMBRE,21,132.985,71.6,0.0,227.886,57.78,0.0,193.97,95.83,0.0,554841000,70.9,Reporte_completo_de_noviembre_2021.pdf
2021-11-22,2021,11,NOVIEMBRE,22,132.73,71.46,0.0,228.358,57.9,0.0,193.382,95.54,2.0,554470000,70.86,Reporte_completo_de_noviembre_2021.pdf
2021-11-23,2021,11,NOVIEMBRE,23,132.73,71.46,0.0,228.819,58.02,0.0,192.696,95.21,0.0,554245000,70.83,Reporte_completo_de_noviembre_2021.pdf
2021-11-24,2021,11,NOVIEMBRE,24,132.73,71.46,3.0,229.273,58.13,7.0,192.304,95.01,0.0,554307000,70.84,Reporte_completo_de_noviembre_2021.pdf
2021-11-25,2021,11,NOVIEMBRE,25,132.73,71.46,0.0,229.719,58.25,0.0,191.814,94.77,0.0,554263000,70.83,Reporte_completo_de_noviembre_2021.pdf
2021-11-26,2021,11,NOVIEMBRE,26,132.73,71.46,0.0,230.158,58.36,0.0,191.226,94.48,0.0,554114000,70.81,Reporte_completo_de_noviembre_2021.pdf
2021-11-27,2021,11,NOVIEMBRE,27,132.73,71.46,0.0,230.375,58.41,0.0,190.736,94.24,0.0,553841000,70.78,Reporte_completo_de_noviembre_2021.pdf
2021-11-28,2021,11,NOVIEMBRE,28,132.73,71.46,0.0,230.806,58.52,0.0,190.148,93.95,0.0,553684000,70.76,Reporte_completo_de_noviembre_2021.pdf
2021-11-29,2021,11,NOVIEMBRE,29,132.73,71.46,0.0,231.23,58.63,0.0,189.462,93.61,0.0,553422000,70.72,Reporte_completo_de_noviembre_2021.pdf
2021-11-30,2021,11,NOVIEMBRE,30,132.73,71.46,0.0,231.23,58.63,0.0,188.776,93.27,0.0,552736000,70.64,Reporte_completo_de_noviembre_2021.pdf
2021-12-01,2021,12,DICIEMBRE,1,132.476,71.33,0.0,231.23,58.63,0.0,188.09,92.93,0.0,551796000,70.52,Reporte_Completo_de_diciembre_2021.pdf
2021-12-02,2021,12,DICIEMBRE,2,132.476,71.33,0.0,231.65,58.74,0.0,187.698,92.74,0.0,551824000,70.52,Reporte_Completo_de_diciembre_2021.pdf
2021-12-03,2021,12,DICIEMBRE,3,132.476,71.33,0.0,231.65,58.74,0.0,187.6,92.69,0.0,551726000,70.51,Reporte_Completo_de_diciembre_2021.pdf
2021-12-04,2021,12,DICIEMBRE,4,132.221,71.19,0.0,231.23,58.63,0.0,187.894,92.83,0.0,551345000,70.46,Reporte_Completo_de_diciembre_2021.pdf
2021-12-05,2021,12,DICIEMBRE,5,132.221,71.19,0.0,230.591,58.47,0.0,187.698,92.74,0.0,550510000,70.35,Reporte_Completo_de_diciembre_2021.pdf
2021-12-06,2021,12,DICIEMBRE,6,131.713,70.92,0.0,229.497,58.19,0.0,187.698,92.74,0.0,548908000,70.15,Reporte_Completo_de_diciembre_2021.pdf
2021-12-07,2021,12,DICIEMBRE,7,131.204,70.64,0.0,228.819,58.02,0.0,187.796,92.78,0.0,547819000,70.01,Reporte_Completo_de_diciembre_2021.pdf
2021-12-08,2021,12,DICIEMBRE,8,130.695,70.37,0.0,228.589,57.96,0.0,187.796,92.78,0.0,547080000,69.91,Reporte_Completo_de_diciembre_2021.pdf
2021-12-09,2021,12,DICIEMBRE,9,130.441,70.23,0.0,227.886,57.78,0.0,187.698,92.74,0.0,546025000,69.78,Reporte_Completo_de_diciembre_2021.pdf
2021-12-10,2021,12,DICIEMBRE,10,129.932,69.96,0.0,227.405,57.66,0.0,187.06,92.42,0.0,544397000,69.57,Reporte_Completo_de_diciembre_2021.pdf
2021-12-11,2021,12,DICIEMBRE,11,129.677,69.82,0.0,227.159,57.6,0.0,186.088,91.94,0.0,542924000,69.38,Reporte_Completo_de_diciembre_2021.pdf
2021-12-12,2021,12,DICIEMBRE,12,129.169,69.55,0.0,227.647,57.72,0.0,185.116,91.46,0.0,541932000,69.25,Reporte_Completo_de_diciembre_2021.pdf
2021-12-13,2021,12,DICIEMBRE,13,128.914,69.41,0.0,228.358,57.9,0.0,184.036,90.93,0.0,541308000,69.17,Reporte_Completo_de_diciembre_2021.pdf
2021-12-14,2021,12,DICIEMBRE,14,128.66,69.27,0.0,229.047,58.08,0.0,183.172,90.5,0.0,540879000,69.12,Reporte_Completo_de_diciembre_2021.pdf
2021-12-15,2021,12,DICIEMBRE,15,128.151,69.0,0.0,229.719,58.25,0.0,182.092,89.97,0.0,539962000,69.0,Reporte_Completo_de_diciembre_2021.pdf
2021-12-16,2021,12,DICIEMBRE,16,127.642,68.72,0.0,230.375,58.41,0.0,181.12,89.49,0.0,539137000,68.9,Reporte_Completo_de_diciembre_2021.pdf
2021-12-17,2021,12,DICIEMBRE,17,127.388,68.59,0.0,231.019,58.58,0.0,180.148,89.01,0.0,538555000,68.82,Reporte_Completo_de_diciembre_2021.pdf
2021-12-18,2021,12,DICIEMBRE,18,126.879,68.31,0.0,231.65,58.74,0.0,179.068,88.47,0.0,537597000,68.7,Reporte_Completo_de_diciembre_2021.pdf
2021-12-19,2021,12,DICIEMBRE,19,126.37,68.04,0.0,232.476,58.95,0.0,178.096,87.99,0.0,536942000,68.62,Reporte_Completo_de_diciembre_2021.pdf
2021-12-20,2021,12,DICIEMBRE,20,125.861,67.77,0.0,233.085,59.1,0.0,177.772,87.83,0.0,536718000,68.59,Reporte_Completo_de_diciembre_2021.pdf
2021-12-21,2021,12,DICIEMBRE,21,125.607,67.63,0.0,233.085,59.1,0.0,177.664,87.78,0.0,536356000,68.54,Reporte_Completo_de_diciembre_2021.pdf
2021-12-22,2021,12,DICIEMBRE,22,125.093,67.35,0.0,233.685,59.25,0.0,176.6,87.25,0.0,535378000,68.42,Reporte_Completo_de_diciembre_2021.pdf
2021-12-23,2021,12,DICIEMBRE,23,124.589,67.08,0.0,233.286,59.15,0.0,175.6,86.76,0.0,533475000,68.17,Reporte_Completo_de_diciembre_2021.pdf
2021-12-24,2021,12,DICIEMBRE,24,124.081,66.81,0.0,233.883,59.3,0.0,174.5,86.22,0.0,532464000,68.04,Reporte_Completo_de_diciembre_2021.pdf
2021-12-25,2021,12,DICIEMBRE,25,123.572,66.53,0.0,234.473,59.45,0.0,173.5,85.72,0.0,531545000,67.93,Reporte_Completo_de_diciembre_2021.pdf
2021-12-26,2021,12,DICIEMBRE,26,123.063,66.26,0.0,235.056,59.6,0.0,172.6,85.28,0.0,530719000,67.82,Reporte_Completo_de_diciembre_2021.pdf
2021-12-27,2021,12,DICIEMBRE,27,122.554,65.98,0.0,235.633,59.75,0.0,171.6,84.78,0.0,529787000,67.7,Reporte_Completo_de_diciembre_2021.pdf
2021-12-28,2021,12,DICIEMBRE,28,122.045,65.71,0.0,236.014,59.84,0.0,170.6,84.29,0.0,528659000,67.56,Reporte_Completo_de_diciembre_2021.pdf
2021-12-29,2021,12,DICIEMBRE,29,121.537,65.44,0.0,236.58,59.99,0.0,169.5,83.75,0.0,527617000,67.43,Reporte_Completo_de_diciembre_2021.pdf
2021-12-30,2021,12,DICIEMBRE,30,121.028,65.16,0.0,237.141,60.13,0.0,168.4,83.2,0.0,526569000,67.29,Reporte_Completo_de_diciembre_2021.pdf
2021-12-31,2021,12,DICIEMBRE,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Reporte_Completo_de_diciembre_2021.pdf
2021-02-01,2021,2,FEBRERO,1,91.215,49.11,0.0,250.138,63.42,0.0,108.36,53.54,0.0,449713000,57.47,Febrero_2021.pdf
2021-02-02,2021,2,FEBRERO,2,90.583,48.77,0.0,250.138,63.42,0.0,107.4,53.06,0.0,448121000,57.27,Febrero_2021.pdf
2021-02-03,2021,2,FEBRERO,3,90.162,48.54,0.0,249.496,63.26,0.0,106.6,52.67,0.0,446258000,57.03,Febrero_2021.pdf
2021-02-04,2021,2,FEBRERO,4,89.741,48.32,0.0,249.496,63.26,0.0,105.88,52.31,0.0,445117000,56.88,Febrero_2021.pdf
2021-02-05,2021,2,FEBRERO,5,89.321,48.09,0.0,249.335,63.22,0.0,105.64,52.19,0.0,444296000,56.78,Febrero_2021.pdf
2021-02-06,2021,2,FEBRERO,6,88.268,47.52,0.0,249.335,63.22,0.0,105.56,52.15,0.0,443163000,56.63,Febrero_2021.pdf
2021-02-07,2021,2,FEBRERO,7,87.637,47.18,0.0,249.174,63.18,0.0,105.4,52.08,0.0,442211000,56.51,Febrero_2021.pdf
2021-02-08,2021,2,FEBRERO,8,87.216,46.96,0.0,249.174,63.18,0.0,105.32,52.04,0.0,441710000,56.45,Febrero_2021.pdf
2021-02-09,2021,2,FEBRERO,9,86.374,46.5,0.0,248.851,63.1,0.0,105.32,52.04,0.0,440545000,56.3,Febrero_2021.pdf
2021-02-10,2021,2,FEBRERO,10,85.743,46.17,0.0,248.365,62.97,0.0,105.24,52.0,0.0,439348000,56.15,Febrero_2021.pdf
2021-02-11,2021,2,FEBRERO,11,84.901,45.71,0.0,248.039,62.89,0.0,104.92,51.84,0.0,437860000,55.96,Febrero_2021.pdf
2021-02-12,2021,2,FEBRERO,12,84.269,45.37,0.0,248.039,62.89,0.0,104.12,51.44,0.0,436428000,55.77,Febrero_2021.pdf
2021-02-13,2021,2,FEBRERO,13,83.638,45.03,0.0,247.549,62.77,0.0,103.116,50.95,0.0,434303000,55.5,Febrero_2021.pdf
2021-02-14,2021,2,FEBRERO,14,83.007,44.69,0.0,247.549,62.77,0.0,102.28,50.53,0.0,432836000,55.31,Febrero_2021.pdf
2021-02-15,2021,2,FEBRERO,15,82.375,44.35,0.0,247.549,62.77,0.0,101.444,50.12,0.0,431368000,55.13,Febrero_2021.pdf
2021-02-16,2021,2,FEBRERO,16,81.744,44.01,0.0,247.549,62.77,0.0,100.532,49.67,0.0,429825000,54.93,Febrero_2021.pdf
2021-02-17,2021,2,FEBRERO,17,80.902,43.56,0.0,248.202,62.93,0.0,99.696,49.26,0.0,428800000,54.8,Febrero_2021.pdf
2021-02-18,2021,2,FEBRERO,18,80.271,43.22,0.0,248.202,62.93,0.0,98.936,48.88,0.0,427409000,54.62,Febrero_2021.pdf
2021-02-19,2021,2,FEBRERO,19,79.639,42.88,0.0,248.202,62.93,0.0,98.86,48.84,0.0,426701000,54.53,Febrero_2021.pdf
2021-02-20,2021,2,FEBRERO,20,79.008,42.54,0.0,247.549,62.77,0.0,98.708,48.77,0.0,425265000,54.35,Febrero_2021.pdf
2021-02-21,2021,2,FEBRERO,21,78.377,42.2,0.0,247.057,62.64,0.0,98.632,48.73,0.0,424066000,54.19,Febrero_2021.pdf
2021-02-22,2021,2,FEBRERO,22,77.535,41.75,0.0,246.397,62.48,0.0,98.556,48.69,0.0,422488000,53.99,Febrero_2021.pdf
2021-02-23,2021,2,FEBRERO,23,77.114,41.52,0.0,246.065,62.39,0.0,98.404,48.62,0.0,421583000,53.87,Febrero_2021.pdf
2021-02-24,2021,2,FEBRERO,24,77.114,41.52,0.0,245.231,62.18,0.0,98.404,48.62,0.0,420749000,53.77,Febrero_2021.pdf
2021-02-25,2021,2,FEBRERO,25,76.693,41.29,0.0,244.389,61.97,0.0,98.176,48.51,0.0,419258000,53.58,Febrero_2021.pdf
2021-02-26,2021,2,FEBRERO,26,76.482,41.18,0.0,243.711,61.79,0.0,97.188,48.02,0.0,417381000,53.34,Febrero_2021.pdf
2021-02-27,2021,2,FEBRERO,27,76.272,41.07,0.0,243.711,61.79,0.0,96.276,47.57,0.0,416259000,53.19,Febrero_2021.pdf
2021-02-28,2021,2,FEBRERO,28,76.062,40.95,0.0,242.855,61.58,0.0,95.47,47.17,0.0,414387000,52.96,Febrero_2021.pdf
2021-02-29,2021,2,FEBRERO,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Febrero_2021.pdf
2021-05-01,2021,5,MAYO,1,55.833,30.06,0.0,201.218,51.02,0.0,70.872,35.02,0.0,327923000,41.91,Mayo_2021.pdf
2021-05-02,2021,5,MAYO,2,55.285,29.77,0.0,200.54,50.85,0.0,70.808,34.98,0.0,326633000,41.74,Mayo_2021.pdf
2021-05-03,2021,5,MAYO,3,55.133,29.68,0.0,199.724,50.64,0.0,70.68,34.92,0.0,325537000,41.6,Mayo_2021.pdf
2021-05-04,2021,5,MAYO,4,54.829,29.52,0.0,198.905,50.43,0.0,70.552,34.86,0.0,324286000,41.44,Mayo_2021.pdf
2021-05-05,2021,5,MAYO,5,54.525,29.36,0.0,198.082,50.22,0.0,70.36,34.76,0.0,322967000,41.27,Mayo_2021.pdf
2021-05-06,2021,5,MAYO,6,54.221,29.19,0.0,197.393,50.05,0.0,70.168,34.67,0.5,321782000,41.12,Mayo_2021.pdf
2021-05-07,2021,5,MAYO,7,53.918,29.03,0.0,196.564,49.84,1.0,69.848,34.51,0.0,320330000,40.94,Mayo_2021.pdf
2021-05-08,2021,5,MAYO,8,53.614,28.87,4.0,196.147,49.73,0.0,69.592,34.38,0.0,319353000,40.81,Mayo_2021.pdf
2021-05-09,2021,5,MAYO,9,53.31,28.7,9.1,195.591,49.59,10.2,69.336,34.26,3.0,318237000,40.67,Mayo_2021.pdf
2021-05-10,2021,5,MAYO,10,53.158,28.62,0.0,195.032,49.45,0.0,69.08,34.13,0.0,317270000,40.54,Mayo_2021.pdf
